"Rank","Player","TACKLE","ASSIST","SACK","PD","INT","FF","FR","DEF TD","G","FPTS","FPTS/G","ROST"
"48","Arnold Ebiketie (ATL)","4","1","0","0","0","0","0","0","1","6.8","6.8","5.5%"
"49","Derick Hall (SEA)","1","1","1","0","0","0","0","0","1","6.3","6.3","3.3%"
"50","Vita Vea (TB)","2","1","0","0","0","0","0","0","1","6.3","6.3","4.1%"
"51","Justin Jones (ARI)","1","1","0","0","0","0","1","0","1","6.3","6.3","0.7%"
"52","Brian Burns (NYG)","4","0","0","0","0","0","0","0","1","6.0","6.0","27.9%"
"53","Rakeem Nunez-Roches (NYG)","3","2","0","0","0","0","0","0","1","6.0","6.0","0.7%"
"54","B.J. Hill (CIN)","1","2","0","0","0","0","0","0","1","5.5","5.5","1.9%"
"55","Will Anderson Jr. (HOU)","2","0","0","0","0","0","0","0","1","5.5","5.5","30.7%"
"56","Jalyn Holmes (WAS)","1","2","0","0","0","0","0","0","1","5.5","5.5","0.0%"
"57","Shelby Harris (CLE)","2","0","0","0","0","0","0","0","1","5.5","5.5","0.6%"
"58","John Franklin-Myers (DEN)","2","0","0","0","0","0","0","0","1","5.5","5.5","0.5%"
"59","Odafe Oweh (BAL)","3","1","0","0","0","0","0","0","1","5.3","5.3","3.7%"
"60","Solomon Thomas (NYJ)","3","1","0","0","0","0","0","0","1","5.3","5.3","0.1%"
"61","John Jenkins (LV)","2","3","0","0","0","0","0","0","1","5.3","5.3","0.8%"
"62","Braden Fiske (LAR)","2","3","0","0","0","0","0","0","1","5.3","5.3","3.4%"
"63","Adam Butler (LV)","3","1","0","0","0","0","0","0","1","5.3","5.3","7.3%"
"64","Mike Danna (KC)","3","1","0","0","0","0","0","0","1","5.3","5.3","1.1%"
"65","Johnathan Hankins (SEA)","1","1","0","0","0","0","0","0","1","4.8","4.8","0.1%"
"66","Jeffery Simmons (TEN)","1","1","0","0","0","0","0","0","1","4.8","4.8","18.7%"
"67","Andrew Billings (CHI)","1","1","0","0","0","0","0","0","1","4.8","4.8","0.1%"
"68","Dante Fowler Jr. (WAS)","1","1","0","0","0","0","0","0","1","4.8","4.8","10.4%"
"69","Zach Allen (DEN)","1","1","0","0","0","0","0","0","1","4.8","4.8","15.2%"
"70","Sam Hubbard (CIN)","2","2","0","0","0","0","0","0","1","4.5","4.5","13.7%"
"71","Michael Pierce (BAL)","2","2","0","0","0","0","0","0","1","4.5","4.5","0.6%"
"72","Karl Brooks (GB)","2","2","0","0","0","0","0","0","1","4.5","4.5","0.7%"
"73","Jerry Tillery (MIN)","1","2","0","1","0","0","0","0","1","4.5","4.5","0.1%"
"74","Javon Kinlaw (NYJ)","3","0","0","0","0","0","0","0","1","4.5","4.5","0.3%"
"75","T.J. Slaton (GB)","1","4","0","0","0","0","0","0","1","4.5","4.5","0.1%"
"76","Cameron Heyward (PIT)","2","2","0","0","0","0","0","0","1","4.5","4.5","11.3%"
"77","Carl Granderson (NO)","3","0","0","0","0","0","0","0","1","4.5","4.5","12.4%"
"78","Jonathan Bullard (MIN)","1","0","0","0","0","0","0","0","1","4.0","4.0","0.3%"
"79","Kyle Peko (DET)","1","0","0","0","0","0","0","0","1","4.0","4.0","0.0%"
"80","Sheldon Day (WAS)","1","0","0","0","0","0","0","0","1","4.0","4.0","0.1%"
"81","Josh Sweat (PHI)","1","0","0","0","0","0","0","0","1","4.0","4.0","4.7%"
"82","Michael Hoecht (LAR)","1","0","0","0","0","0","0","0","1","4.0","4.0","1.3%"
"83","DaVon Hamilton (JAC)","1","0","0","0","0","0","0","0","1","4.0","4.0","0.4%"
"84","Tershawn Wharton (KC)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.5%"
"85","D.J. Jones (DEN)","2","1","0","0","0","0","0","0","1","3.8","3.8","0.5%"
"86","Levi Onwuzurike (ARI)","0","2","0.5","0","0","0","0","0","1","3.5","3.5","0.5%"
"87","Nnamdi Madubuike (BAL)","0","2","0.5","0","0","0","0","0","1","3.5","3.5","13.8%"
"88","Danielle Hunter (HOU)","1","0","0","1","0","0","0","0","1","3.0","3.0","45.7%"
"89","Quinnen Williams (NYJ)","1","2","0","0","0","0","0","0","1","3.0","3.0","15.0%"
"90","Josh Hines-Allen (JAC)","0","2","0","1","0","0","0","0","1","3.0","3.0","38.4%"
"91","Lukas Van Ness (GB)","2","0","0","0","0","0","0","0","1","3.0","3.0","2.1%"
"92","Travis Jones (BAL)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.7%"
"93","Osa Odighizuwa (DAL)","1","2","0","0","0","0","0","0","1","3.0","3.0","1.6%"
"94","Alex Wright (CLE)","2","0","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"95","Jermaine Johnson II (NYJ)","2","0","0","0","0","0","0","0","1","3.0","3.0","3.8%"
"96","Javon Hargrave (SF)","2","0","0","0","0","0","0","0","1","3.0","3.0","1.9%"
"97","Trey Hendrickson (CIN)","2","0","0","0","0","0","0","0","1","3.0","3.0","28.1%"
"98","Sheldon Rankins (CIN)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.2%"
"99","Jonathan Allen (WAS)","2","0","0","0","0","0","0","0","1","3.0","3.0","3.0%"
"100","Larry Ogunjobi (PIT)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.6%"
"101","Derrick Brown (CAR)","1","2","0","0","0","0","0","0","1","3.0","3.0","5.3%"
"102","Montez Sweat (CHI)","2","0","0","0","0","0","0","0","1","3.0","3.0","15.6%"
"103","Bobby Brown III (LAR)","1","2","0","0","0","0","0","0","1","3.0","3.0","0.2%"
"104","Dayo Odeyingbo (IND)","0","1","0.5","0","0","0","0","0","1","2.8","2.8","0.9%"
"105","Marcus Davenport (DET)","0","1","0.5","0","0","0","0","0","1","2.8","2.8","0.7%"
"106","Joseph Ossai (CIN)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.6%"
"107","Khalil Davis (SF)","1","1","0","0","0","0","0","0","1","2.3","2.3","0.1%"
"108","Jalen Carter (PHI)","0","3","0","0","0","0","0","0","1","2.3","2.3","12.7%"
